# GAP_VERSION=4.16.0
# SMALLGRP_VERSION=1.5.4
# START_Q_ORDER=81
# START_Q_ID=1
# END_Q_ORDER=81
# CLIQUE_CUTOFF=7
# EXCLUDED_QUOTIENTS=81,15
q_order	q_id	structure	cover_order	exterior_order	all_exterior_subgroups	normal_kernel_count	kernel_serial	kernel_order	kernel_index	radical_count	status	witness	adjacency
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	95	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	96	9	27	1	clique_ge_8	75,69,68,72,67,12,66,11	0,2417851639229258349412316,2417851639229258349411834,1495218246743710727081958,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,1495218246743710727081958,2417851638666306785349606,2417851638666306785349606,1803943415491848245833718,2417851639229258347249662,2417851639229258340892670,2114439430575159619874806,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1803943415491848245833718,2412538679698171124248566,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2114439430575159619874806,2412538679698171124248566,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,1803943415491848245833718,2412538679698171124248566,2114439430575159619874806,2417851603191665237426174,2417851567167266264973310,2114439430575159619874806,2412538679698171124248566,1803943415491848245833718,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2412538679698171124248566,2114439430575159619874806,2415490455987823522611198,2412538679698171124248566,1803943415491848245833718,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2114439430575159619874806,1803943415491848245833718,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	97	9	27	1	clique_ge_8	68,10,11,12,69,67,21,7	0,2415485843738820782055388,2417851639229258349411834,1495218246743710727081958,2417851638666306785349606,2415485843738820782055388,2417851636977458535727038,2417851566604299123154814,2417851602628646562356990,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,1495218246743710727081958,2415485735639148064968260,2417851638666306785349606,1803943415491848245833718,2417851602628646562356990,2417851566604299123154814,2114439430575159619874806,2342293775503344025468926,2417851639229256200880126,2417851602628646562356990,2415485843738820782055388,2417851566604299123154814,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1803943415491848245833718,2412538679698171124248566,2417851566604299123154814,2415485843738820782055388,2417851602628646562356990,2114439430575159619874806,2412538679698171124248566,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851566604299123154814,2417851602628646562356990,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2415485735639148064968260,2417850485181853835722750,2417851636977458535727038,1803943415491848245833718,2412538679698171124248566,2114439430575159619874806,2417851602628646562356990,2417851566604299123154814,2114439430575159619874806,2412538679698171124248566,1803943415491848245833718,2417850485181853835722750,1208923513771619961012222,2415485843738820782055388,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2412538679698171124248566,2114439430575159619874806,2415485843738820782055388,2412538679698171124248566,1803943415491848245833718,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2114439430575159619874806,1803943415491848245833718,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	98	9	27	1	clique_ge_8	73,71,74,70,62,60,19,20	0,2415485843738820782055388,2417823968690933709405690,2417851638666306785349606,2417851638666306785349606,2415485843738820782055388,2417851636977458535727038,2417851566604299123154814,2417851602628646562356990,2417823968690933709405690,2417814745617964017382398,2417814745617964017382398,2417851638666306785349606,2415485735639148064968260,2417851638666306785349606,2417851062768506045956094,2417851602628646562356990,2417851566604299123154814,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851602628646562356990,2415485843738820782055388,2417851566604299123154814,2380072707366299056996350,2380072707366299056996350,2380072707366299056996350,2380072707366299056996350,2380072707366299056996350,2380008142653733352735202,2380008142653733352735202,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851566604299123154814,2415485843738820782055388,2417851602628646562356990,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851566604299123154814,2417851602628646562356990,2417814745617964017382398,2417814745617964017382398,2417814745617964017382398,2417823968690933709405690,2417823968690933709405690,2415485735639148064968260,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851602628646562356990,2417851566604299123154814,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2415485843738820782055388,2417823968690933709405690,2417823968690933709405690,2417814745617964017382398,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415485843738820782055388,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366299056996350,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	99	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	100	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	101	9	27	1	clique_ge_8	72,71,70,73,69,74,68,75	0,2417851639229258349412316,2417823968690933709405690,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417823968690933709405690,2417814745617964017382398,2417814745617964017382398,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2380072707366299056996350,2380072707366299056996350,2380072707366299056996350,2380072707366299056996350,2380072707366299056996350,2380008142653733352735202,2380008142653733352735202,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417814745617964017382398,2417814745617964017382398,2417814745617964017382398,2417823968690933709405690,2417823968690933709405690,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417823968690933709405690,2417823968690933709405690,2417814745617964017382398,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366299056996350,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	102	9	27	1	clique_ge_8	73,74,71,75,66,12,65,11	0,2415485843738820782055388,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2415485843738820782055388,2417851636977458535727038,2417851566604299123154814,2417851602628646562356990,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2415485735639148064968260,2417851638666306785349606,2417851062768506045956094,2417851602628646562356990,2417851566604299123154814,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851602628646562356990,2415485843738820782055388,2417851566604299123154814,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851566604299123154814,2415485843738820782055388,2417851602628646562356990,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851566604299123154814,2417851602628646562356990,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2415485735639148064968260,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851602628646562356990,2417851566604299123154814,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2415485843738820782055388,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415485843738820782055388,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	103	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	104	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	105	9	27	1	clique_ge_8	73,74,71,75,66,12,65,11	0,2415485843738820782055388,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2415485843738820782055388,2417851636977458535727038,2417851566604299123154814,2417851602628646562356990,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2415485735639148064968260,2417851638666306785349606,2417851062768506045956094,2417851602628646562356990,2417851566604299123154814,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851602628646562356990,2415485843738820782055388,2417851566604299123154814,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851566604299123154814,2415485843738820782055388,2417851602628646562356990,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851566604299123154814,2417851602628646562356990,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2415485735639148064968260,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851602628646562356990,2417851566604299123154814,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2415485843738820782055388,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415485843738820782055388,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	106	9	27	1	clique_ge_8	73,71,74,70,67,62,79,34	0,2415485843738820782055388,2417851639211666079476210,2380008142653733352735202,2417851638666306785349606,2415485843738820782055388,2417851636977458535727038,2417851566604299123154814,2417851602628646562356990,2417851639211666079476210,2417851639211666079476210,2380054260411121111394294,2380008142653733352735202,2415485735639148064968260,2417851638666306785349606,2417851062768506045956094,2417851602628646562356990,2417851566604299123154814,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851602628646562356990,2415485843738820782055388,2417851566604299123154814,2417851639211666079476210,2417805522052414424739830,2417851639211666079476210,2380054260411121111394294,2417805522052414424739830,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851566604299123154814,2415485843738820782055388,2417851602628646562356990,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851566604299123154814,2417851602628646562356990,2417851639211666079476210,2417805522052414424739830,2380054260411121111394294,2380054260411121111394294,2417805522052414424739830,2415485735639148064968260,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851602628646562356990,2417851566604299123154814,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2415485843738820782055388,2417805522052414424739830,2380054260411121111394294,2417805522052414424739830,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415485843738820782055388,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380054260411121111394294,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	107	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	108	9	27	1	clique_ge_8	18,20,19,21,17,23,16,25	0,2417851639229258349412316,2417851639229258349411834,2417851638666306785349606,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639229258349411834,2417851639211666163366910,2417851639158889605232638,2417851638666306785349606,2417851638666306785349606,2417851638666306785349606,2417851062768506045956094,2417851639229258347249662,2417851639229258340892670,2417851621214859839668222,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639229258265526270,2417851639229258047422462,2417851639229258265526270,2380072707366301053485054,2417851639229258047422462,2417851638666306785349606,2417851638666306785349606,2417851639229256200880126,1813388729421939467091966,2417851639228974881570814,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,2115620184325463616782334,2417851639228974881570814,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666163366910,2417814745705926558220286,2417851639158889605232638,2417833192344447151505406,2417842415575746517925886,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2408406901759919431614462,2413129263739189449457662,2417851621214859839668222,2417851603191665237426174,2417851567167266264973310,2416670903493352862253054,2417261055188523492048894,2417851062768506045956094,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417842415575746517925886,2417833192344447151505406,2417814745705926558220286,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2417261055188523492048894,2416670903493352862253054,2415490455987823522611198,2413129263739189449457662,2408406901759919431614462,2247846445845951121719294,2380072707366301053485054,2342293775503344025468926,2247846445845951121719294,2115620184325463616782334,1813388729421939467091966,1208923513771619961012222
81	12	C3 x ((C3 x C3) : C3)	6561	243	2664	234	109	9	27	1	clique_ge_8	9,69,72,68,8,67,2,44	0,2417851639229258349412316,2417851639211666079476210,2380008142653733352735202,2417851638666306785349606,2417851639229258349412316,2417851636977458535727038,2417851639229241169543038,2417851639229189629935358,2417851639211666079476210,2417851639211666079476210,2380054260411121111394294,2380008142653733352735202,2417851638666306785349606,2417851638666306785349606,2416079742991864090820606,2417851639229258347249662,2417851639229258340892670,2403684508255450411302910,2342293775503344025468926,2417851639229256200880126,2417851639229258347249662,2415490455987823522611198,2417851639229258340892670,2417851639211666079476210,2417805522052414424739830,2417851639211666079476210,2380054260411121111394294,2417805522052414424739830,1495218246743710727081958,1495218246743710727081958,2417851639229256200880126,1511157274517859656007678,1511157274517859656007678,2417851639229241169543038,2417847027543205562286078,2417851639229189629935358,1511157274517859656007678,1511157274517859656007678,2417704065276118917185534,2417777852251863999578110,2417556491321879973330942,2417851567167266264973310,2417851603191665237426174,2417851639211666079476210,2417805522052414424739830,2380054260411121111394294,2380054260411121111394294,2417805522052414424739830,2417851638666306785349606,2417850485181853835722750,2417851636977458535727038,2403684508255450411302910,2403684508255450411302910,2403684508255450411302910,2417851603191665237426174,2417851567167266264973310,2416079742991864090820606,2416079742991864090820606,2416079742991864090820606,2417850485181853835722750,1208923513771619961012222,2417847027543205562286078,2417805522052414424739830,2380054260411121111394294,2417805522052414424739830,2417777852251863999578110,2417704065276118917185534,2417556491321879973330942,2416079742991864090820606,2416079742991864090820606,2415490455987823522611198,2403684508255450411302910,2403684508255450411302910,2247846445845951121719294,2380054260411121111394294,2342293775503344025468926,2247846445845951121719294,1511157274517859656007678,1511157274517859656007678,1208923513771619961012222
